"time","persist_low","persist_high"
4.95,0.00708340892905212,0.609570907296309
4.96,0.00701292783258542,0.608961641072897
4.97,0.00694314803474611,0.608352983811176
4.98,0.00687406255749625,0.60774493490249
4.99,0.00680566449223054,0.60713749373879
5,0.00673794699908547,0.606530659712633
5.01,0.00667090330625527,0.605924432217188
5.02,0.00660452670931481,0.605318810646224
5.03,0.00653881057054906,0.604713794394122
5.04,0.0064737483182894,0.604109382855865
5.05,0.00640933344625638,0.603505575427041
5.06,0.00634555951290911,0.602902371503842
5.07,0.00628242014080112,0.602299770483065
5.08,0.00621990901594257,0.601697771762109
5.09,0.0061580198871689,0.601096374738975
5.1,0.00609674656551563,0.600495578812266
5.11,0.00603608292359956,0.599895383381186
5.12,0.00597602289500594,0.599295787845538
5.13,0.00591656047368186,0.598696791605729
5.14,0.00585768971333562,0.598098394062761
5.15,0.00579940472684214,0.597500594618237
5.16,0.0057416996856542,0.596903392674358
5.17,0.0056845688192196,0.596306787633921
5.18,0.00562800641440407,0.595710778900321
5.19,0.00557200681491999,0.59511536587755
5.2,0.00551656442076077,0.594520547970194
5.21,0.00546167368764078,0.593926324583436
5.22,0.00540732912644096,0.593332695123052
5.23,0.0053535253026599,0.592739658995412
5.24,0.0053002568358704,0.592147215607481
5.25,0.00524751839918138,0.591555364366815
5.26,0.00519530471870523,0.590964104681563
5.27,0.00514361057303038,0.590373435960464
5.28,0.00509243079269919,0.58978335761285
5.29,0.00504176025969098,0.589193869048644
5.3,0.00499159390691022,0.588604969678355
5.31,0.00494192671767982,0.588016658913085
5.32,0.00489275372523948,0.587428936164523
5.33,0.00484407001224897,0.586841800844947
5.34,0.00479587071029642,0.58625525236722
5.35,0.00474815099941147,0.585669290144794
5.36,0.00470090610758328,0.585083913591707
5.37,0.00465413131028327,0.584499122122582
5.38,0.00460782192999275,0.583914915152629
5.39,0.0045619733357351,0.583331292097639
5.4,0.00451658094261267,0.58274825237399
5.41,0.00447164021134833,0.582165795398641
5.42,0.00442714664783151,0.581583920589137
5.43,0.00438309580266878,0.581002627363602
5.44,0.00433948327073889,0.580421915140742
5.45,0.00429630469075234,0.579841783339846
5.46,0.00425355574481513,0.579262231380782
5.47,0.00421123215799704,0.578683258683997
5.48,0.00416932969790411,0.57810486467052
5.49,0.00412784417425544,0.577527048761955
5.5,0.00408677143846407,0.576949810380487
5.51,0.0040461073832222,0.576373148948877
5.52,0.00400584794209042,0.575797063890464
5.53,0.00396598908909106,0.575221554629164
5.54,0.00392652683830562,0.574646620589466
5.55,0.00388745724347613,0.574072261196436
5.56,0.00384877639761054,0.573498475875715
5.57,0.00381048043259204,0.572925264053518
5.58,0.00377256551879221,0.572352625156633
5.59,0.00373502786468807,0.571780558612421
5.6,0.00369786371648293,0.571209063848815
5.61,0.00366106935773101,0.57063814029432
5.62,0.00362464110896576,0.570067787378013
5.63,0.00358857532733195,0.569498004529542
5.64,0.00355286840622136,0.568928791179122
5.65,0.00351751677491213,0.56836014675754
5.66,0.00348251689821166,0.567792070696153
5.67,0.00344786527610313,0.567224562426884
5.68,0.00341355844339543,0.566657621382225
5.69,0.00337959296937671,0.566091246995234
5.7,0.00334596545747127,0.565525438699537
5.71,0.00331267254489989,0.564960195929326
